#{"t_start": 1676271951.538365, "env_id": null}
r,l,t
-266.32303,30,7.704366
-269.32773,30,7.70441
-259.86142,30,7.70442
-255.00981,30,7.704426
-265.27203,30,7.715173
-250.1603,30,7.715206
-261.89185,30,7.715215
-269.09326,30,7.715221
-263.25626,30,7.726066
-266.52145,30,7.726095
-276.11118,30,7.726103
-259.8984,30,7.72611
-277.31668,30,7.736757
-280.08533,30,7.736778
-279.90305,30,7.736787
-275.9558,30,7.736796
-252.68912,30,7.747812
-262.25464,30,7.747851
-246.19579,30,7.747859
-262.5589,30,7.747865
-260.43262,30,7.758387
-262.4529,30,7.758402
-266.8198,30,7.758409
-260.1943,30,7.758416
-265.63235,30,7.769307
-266.8326,30,7.769328
-263.8307,30,7.769347
-261.96204,30,7.769354
-265.4317,30,7.780144
-260.5452,30,7.780175
-264.37833,30,7.780185
-265.74252,30,7.780191
-265.67233,30,7.790441
-260.53455,30,7.790457
-267.0609,30,7.790463
-266.3718,30,7.790469
-260.36386,30,7.80064
-262.43982,30,7.800652
-256.71265,30,7.800659
-255.32785,30,7.800665
-263.46542,30,7.81118
-261.0892,30,7.811201
-267.8451,30,7.811209
-264.17703,30,7.811215
-259.31613,30,7.821544
-262.42813,30,7.821557
-264.7466,30,7.821565
-258.25684,30,7.821571
-266.84073,30,7.831901
-257.1071,30,7.831913
-282.81744,30,7.831919
-271.92783,30,7.831924
-263.7266,30,7.842251
-266.51126,30,7.842268
-267.19293,30,7.842275
-262.84567,30,7.84228
-263.0323,30,7.852497
-265.84467,30,7.852513
-252.07779,30,7.852519
-254.37114,30,7.852524
-251.95529,30,7.862877
-274.60748,30,7.862893
-253.06712,30,7.862904
-262.65872,30,7.86291
-274.43652,30,7.873221
-255.29591,30,7.873236
-251.45432,30,7.873242
-252.02936,30,7.873247
-265.83902,30,7.884191
-260.091,30,7.884219
-256.79742,30,7.884228
-260.96274,30,7.884235
-255.27744,30,7.895001
-270.2393,30,7.895029
-273.06805,30,7.895037
-276.98843,30,7.895042
-251.96039,30,7.905268
-274.958,30,7.905282
-275.73682,30,7.905288
-266.70654,30,7.905294
-253.40135,30,7.915957
-271.75974,30,7.915984
-247.70709,30,7.915994
-277.57843,30,7.916003
-271.4996,30,7.926639
-261.8527,30,7.92666
-246.2239,30,7.926667
-272.6125,30,7.926673
-271.1941,30,7.937331
-254.94171,30,7.937348
-262.59326,30,7.93736
-267.44373,30,7.937366
-265.01645,30,7.948273
-266.2462,30,7.948302
-267.07773,30,7.94831
-261.76892,30,7.948316
-266.37503,30,7.958764
-269.1861,30,7.958777
-268.3675,30,7.958784
-238.15071,30,7.95879
-257.51517,30,7.969135
-248.3704,30,7.969153
-267.87598,30,7.969159
-251.31085,30,7.969165
-274.8661,30,7.979675
-249.78322,30,7.979692
-252.55928,30,7.979699
-265.86145,30,7.979705
-267.76697,30,7.990363
-264.6075,30,7.99039
-263.40033,30,7.990397
-261.55606,30,7.990403
-268.18613,30,8.000681
-269.81323,30,8.000698
-275.4207,30,8.000704
-266.62967,30,8.00071
-271.89563,30,8.011472
-259.50153,30,8.011486
-257.09677,30,8.011492
-247.11533,30,8.011501
-255.10255,30,8.021888
-268.65237,30,8.02191
-277.09134,30,8.021917
-265.944,30,8.021922
-267.97122,30,8.032331
-270.0504,30,8.032345
-251.02437,30,8.032352
-274.58203,30,8.032358
-274.87598,30,8.042775
-260.42972,30,8.04279
-271.77008,30,8.042797
-264.7652,30,8.042803
-275.94098,30,8.053058
-264.49005,30,8.053074
-265.96283,30,8.053081
-263.29446,30,8.053086
-256.20392,30,8.063277
-260.8496,30,8.063291
-274.2414,30,8.063297
-258.7825,30,8.063303
-269.16864,30,8.073656
-258.0159,30,8.073676
-259.94025,30,8.073683
-260.55844,30,8.073689
-258.65472,30,8.084004
-266.06378,30,8.084017
-258.2886,30,8.084024
-258.10455,30,8.08403
-255.3304,30,8.094803
-276.0255,30,8.094825
-260.21545,30,8.094832
-272.90933,30,8.094839
-256.25397,30,8.105472
-254.76013,30,8.1055
-262.63068,30,8.105507
-251.08264,30,8.105512
-256.839,30,8.115709
-270.80804,30,8.115724
-268.49805,30,8.11573
-267.67993,30,8.115735
-264.72086,30,8.12591
-267.3764,30,8.125922
-254.04562,30,8.125928
-261.1148,30,8.125934
-269.9572,30,8.136601
-255.9515,30,8.136642
-264.17654,30,8.13665
-263.2978,30,8.136658
-273.44452,30,8.147099
-246.29575,30,8.147118
-253.33492,30,8.147125
-266.7508,30,8.147131
-271.19537,30,8.157332
-257.05957,30,8.157346
-252.09518,30,8.157352
-256.84583,30,8.157358
-264.46988,30,8.167979
-272.40692,30,8.167997
-271.36816,30,8.168004
-256.31982,30,8.16801
-264.6837,30,8.178629
-258.0119,30,8.178655
-270.98877,30,8.178662
-251.10954,30,8.178667
-267.40286,30,8.188902
-255.47488,30,8.188914
-257.71063,30,8.188921
-260.55295,30,8.188926
-263.01135,30,8.199478
-268.1207,30,8.1995
-257.54306,30,8.199508
-257.74902,30,8.199514
-256.7201,30,8.210089
-260.103,30,8.210109
-268.92395,30,8.210116
-269.30844,30,8.210122
-258.8286,30,8.220679
-265.27945,30,8.220695
-266.40573,30,8.220702
-256.1953,30,8.220709
-261.69708,30,8.231349
-267.12695,30,8.231377
-268.3047,30,8.231384
-263.78293,30,8.23139
-266.5581,30,8.24166
-252.29384,30,8.241676
-279.91116,30,8.241682
-268.6411,30,8.241687
-259.8334,30,8.252293
-284.7816,30,8.252309
-262.28464,30,8.252316
-264.9204,30,8.252322
-269.03165,30,8.262969
-267.49118,30,8.26299
-262.5635,30,8.262996
-263.39615,30,8.263002
-265.82538,30,8.273633
-268.75278,30,8.273655
-255.02942,30,8.273662
-272.4856,30,8.273668
-268.71484,30,8.284257
-266.3546,30,8.284277
-268.28946,30,8.28429
-267.15338,30,8.284295
-261.9648,30,8.294747
-261.52216,30,8.294767
-280.9673,30,8.294779
-262.52374,30,8.294785
-270.45676,30,8.305212
